event_id,visible,timestamp,location_long,location_lat,algorithm_marked_outlier,argos_altitude,argos_best_level,argos_calcul_freq,argos_error_radius,argos_gdop,argos_iq,argos_lat1,argos_lat2,argos_lc,argos_lon1,argos_lon2,argos_nb_mes,argos_nb_mes_120,argos_nopc,argos_orientation,argos_pass_duration,argos_semi_major,argos_semi_minor,argos_sensor_1,argos_sensor_2,argos_sensor_3,argos_sensor_4,argos_valid_location_algorithm,behavioural_classification,sensor_type,individual_taxon_canonical_name,tag_local_identifier,individual_local_identifier,study_name,utm_easting,utm_northing,utm_zone,study_timezone,study_local_timestamp
1279490807,TRUE,2015-05-21T20:30:46Z,-31.78546,36.51172,,0,-131,401677485.1,590,719,0,36.51172,36.51172,B,-31.78546,-31.78546,1,0,3,117,0,1508,230,5,120,212,64,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,608754.4568,4041393.997,25N,Azores Summer Time,2015-05-21T20:30:46Z
1279490808,TRUE,2015-05-21T21:50:16Z,-31.82706,36.49623,,0,-126,401677475.7,694,1360,8,36.49623,36.49623,B,-31.82706,-31.82706,1,0,3,82,0,1322,364,5,118,212,61,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,605050.21,4039629.493,25N,Azores Summer Time,2015-05-21T21:50:16Z
1279490809,TRUE,2015-05-21T22:05:00Z,-31.8468,36.49914,,0,-131,401677492.5,1249,2464,0,36.49914,36.49914,B,-31.8468,-31.8468,2,0,3,69,309,12967,120,5,118,212,62,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,603278.3308,4039930.952,25N,Azores Summer Time,2015-05-21T22:05:00Z
1279490810,TRUE,2015-05-21T22:50:07Z,-31.8641,36.48255,,0,-128,401677491.2,1008,2821,7,36.48255,36.48255,B,-31.8641,-31.8641,1,0,3,72,0,3681,276,5,126,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,601750.6166,4038072.208,25N,Azores Summer Time,2015-05-21T22:50:07Z
1279490811,TRUE,2015-05-21T23:25:38Z,-32.00013,36.48792,,0,-125,401677480.2,923,1697,58,36.48792,34.29602,B,-32.00013,-42.18712,2,0,2,107,559,6702,127,5,124,212,61,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,589558.8726,4038532.84,25N,Azores Summer Time,2015-05-21T23:25:38Z
1279490812,TRUE,2015-05-22T01:15:07Z,-32.00011,36.48755,,0,-131,401677461.9,1079,1880,8,36.48755,36.48755,B,-32.00011,-32.00011,1,0,3,106,0,3586,324,5,123,212,190,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,589561.09,4038491.815,25N,Azores Summer Time,2015-05-22T01:15:07Z
1279490813,TRUE,2015-05-22T02:50:45Z,-31.99996,36.48516,,0,-136,401677506.2,1159,2021,6,36.48516,36.48516,B,-31.99996,-31.99996,1,0,3,105,0,3119,430,6,124,244,63,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,589577.2779,4038226.835,25N,Azores Summer Time,2015-05-22T02:50:45Z
1279490814,TRUE,2015-05-22T04:26:37Z,-32.08611,36.4775,,0,-125,401677482.4,5609,1005,8,36.4775,36.4775,A,-32.08611,-32.08611,3,0,3,74,668,20226,1555,6,123,212,64,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,581868.3604,4037300.482,25N,Azores Summer Time,2015-05-22T04:26:37Z
1279490815,TRUE,2015-05-22T05:34:12Z,-32.10559,36.47514,,0,-135,401677497.6,6705,1201,7,36.47514,36.47514,B,-32.10559,-32.10559,1,0,3,75,0,15520,2896,6,124,212,63,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,580125.6846,4037022.32,25N,Azores Summer Time,2015-05-22T05:34:12Z
1279490816,TRUE,2015-05-22T06:02:38Z,-32.10548,36.47486,,0,-130,401677489.9,5358,1358,0,36.47486,36.47486,B,-32.10548,-32.10548,1,0,3,78,0,12542,2289,6,119,213,53,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,580135.8275,4036991.351,25N,Azores Summer Time,2015-05-22T06:02:38Z
1279490817,TRUE,2015-05-22T06:06:40Z,-32.27137,36.45104,,0,-129,401677482.1,1067,518,50,36.45104,36.45104,1,-32.27137,-32.27137,4,0,3,35,418,2194,518,52,126,207,54,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,565294.2313,4034223.947,25N,Azores Summer Time,2015-05-22T06:06:40Z
1279490818,TRUE,2015-05-22T06:52:04Z,-32.28367,36.44946,,0,-121,401677477.8,1083,743,8,36.44946,36.44946,B,-32.28367,-32.28367,1,0,3,48,0,1395,840,6,125,211,63,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,564193.2844,4034040.426,25N,Azores Summer Time,2015-05-22T06:52:04Z
1279490819,TRUE,2015-05-22T07:10:46Z,-32.27345,36.45377,,0,-127,401677475.2,1472,1423,0,36.45377,36.45377,B,-32.27345,-32.27345,2,0,3,89,146,12105,179,6,121,211,68,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,565105.553,4034525.368,25N,Azores Summer Time,2015-05-22T07:10:46Z
1279490820,TRUE,2015-05-22T07:42:19Z,-32.38616,36.42131,,0,-123,401677482.1,792,2221,68,36.42131,36.83992,B,-32.38616,-30.14573,2,0,3,82,439,3300,190,6,125,211,67,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,555028.4891,4030854.555,25N,Azores Summer Time,2015-05-22T07:42:19Z
1279490821,TRUE,2015-05-22T08:32:10Z,-32.43957,36.45433,,0,-127,401677472.6,2541,2003,8,36.45433,36.45433,B,-32.43957,-32.43957,2,0,2,77,214,40440,159,6,124,211,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,550219.1525,4034488.144,25N,Azores Summer Time,2015-05-22T08:32:10Z
1279490822,TRUE,2015-05-22T08:51:39Z,-32.45029,36.46631,,0,-133,401677482,1114,333,0,36.46631,36.46631,A,-32.45029,-32.45029,3,0,3,77,474,1431,866,6,124,212,62,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,549250.9663,4035811.492,25N,Azores Summer Time,2015-05-22T08:51:39Z
1279490823,TRUE,2015-05-22T09:17:32Z,-32.45029,36.46632,,0,-137,401677483.2,2342,515,0,36.46632,36.46632,B,-32.45029,-32.45029,1,0,3,84,0,2938,1866,6,124,212,63,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,549250.96,4035812.601,25N,Azores Summer Time,2015-05-22T09:17:32Z
1279490824,TRUE,2015-05-22T10:10:21Z,-32.47121,36.47903,,0,-135,401677490.1,4472,1393,8,36.47903,36.47903,B,-32.47121,-32.47121,1,0,3,119,0,11537,1733,6,120,212,58,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,547368.8933,4037211.971,25N,Azores Summer Time,2015-05-22T10:10:21Z
1279490825,TRUE,2015-05-22T10:10:21Z,-32.50548,36.49929,,0,-129,401677483.5,301,762,0,36.49929,36.49929,B,-32.50548,-32.50548,2,0,3,162,246,342,263,6,120,212,58,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,544287.4358,4039443.01,25N,Azores Summer Time,2015-05-22T10:10:21Z
1279490826,TRUE,2015-05-22T11:03:20Z,-32.52314,36.51012,,0,-131,401677477.6,369,961,8,36.51012,36.51012,B,-32.52314,-32.52314,1,0,3,124,0,399,341,6,123,212,61,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,542699.9106,4040636.355,25N,Azores Summer Time,2015-05-22T11:03:20Z
1279490827,TRUE,2015-05-22T11:50:44Z,-32.61684,36.50741,,0,-115,401677480.3,958,539,50,36.50741,35.10343,1,-32.61684,-25.65532,4,2,4,102,516,5077,180,6,125,212,61,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,534310.8006,4040298.283,25N,Azores Summer Time,2015-05-22T11:50:44Z
1279490828,TRUE,2015-05-22T12:46:21Z,-32.61682,36.50753,,0,-134,401677474.3,990,788,8,36.50753,35.10412,B,-32.61682,-25.655,1,0,3,100,0,1898,515,6,124,211,47,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,534312.5386,4040311.601,25N,Azores Summer Time,2015-05-22T12:46:21Z
1279490829,TRUE,2015-05-22T13:36:29Z,-32.71339,36.536,,0,-129,401677480.3,399,445,58,36.536,44.39064,A,-32.71339,-73.09835,3,0,3,104,545,1025,155,6,124,211,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,525655.5788,4043439.557,25N,Azores Summer Time,2015-05-22T13:36:29Z
1279490830,TRUE,2015-05-22T14:11:54Z,-32.61763,36.50872,,0,-129,401677501.1,942,1059,1,36.50872,36.50872,B,-32.61763,-32.61763,1,0,3,97,0,1471,602,6,124,208,62,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,534239.4812,4040443.313,25N,Azores Summer Time,2015-05-22T14:11:54Z
1279490831,TRUE,2015-05-22T15:47:47Z,-32.61846,36.51024,,0,-129,401677478.3,797,1301,8,36.51024,36.51024,B,-32.61846,-32.61846,2,0,3,96,586,1150,552,6,122,212,66,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,534164.4902,4040611.624,25N,Azores Summer Time,2015-05-22T15:47:47Z
1279490832,TRUE,2015-05-22T17:32:19Z,-32.64065,36.57202,,0,-137,401677507.6,6015,1326,7,36.57202,36.57202,B,-32.64065,-32.64065,2,0,2,90,56,11188,3233,6,123,212,63,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,532151.9173,4047456.947,25N,Azores Summer Time,2015-05-22T17:32:19Z
1279490833,TRUE,2015-05-22T18:15:03Z,-32.63986,36.56892,,0,-131,401677537.1,12702,2805,6,36.56892,36.56892,B,-32.63986,-32.63986,1,0,3,156,0,23737,6796,6,125,212,63,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,532223.8886,4047113.341,25N,Azores Summer Time,2015-05-22T18:15:03Z
1279490834,TRUE,2015-05-22T18:38:22Z,-32.67829,36.61633,,0,-126,401677487.9,6298,1205,0,36.61633,36.61633,A,-32.67829,-32.67829,3,0,3,88,439,28704,1382,6,123,212,61,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,528767.7116,4052360.159,25N,Azores Summer Time,2015-05-22T18:38:22Z
1279490835,TRUE,2015-05-22T20:00:40Z,-32.72747,36.60088,,0,-125,401677493.6,3861,979,8,36.60088,36.60088,B,-32.72747,-32.72747,2,0,2,109,193,13313,1119,6,124,211,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,524374.8251,4050632.745,25N,Azores Summer Time,2015-05-22T20:00:40Z
1279490836,TRUE,2015-05-22T21:31:44Z,-32.75878,36.61272,,0,-121,401677564,5144,1597,6,36.61272,36.61272,B,-32.75878,-32.75878,1,0,3,115,0,13622,1942,7,124,211,63,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,521571.1859,4051938.626,25N,Azores Summer Time,2015-05-22T21:31:44Z
1279490837,TRUE,2015-05-22T21:31:44Z,-32.99863,36.69408,,0,-130,401677463.2,1112,719,0,36.69408,36.69408,B,-32.99863,-32.99863,2,0,3,29,450,2662,464,7,124,211,63,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,500122.3838,4060936.547,25N,Azores Summer Time,2015-05-22T21:31:44Z
1279490838,TRUE,2015-05-22T22:19:47Z,-32.76789,36.61212,,0,-135,401677482.6,4428,3206,8,36.61212,36.61212,B,-32.76789,-32.76789,1,0,3,107,0,20791,942,7,125,195,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,520756.6804,4051870.063,25N,Azores Summer Time,2015-05-22T22:19:47Z
1279490839,TRUE,2015-05-23T00:03:59Z,-32.92093,36.66337,,0,-133,401677612.7,2924,3049,5,36.66337,36.66337,Z,-32.92093,-32.92093,1,0,2,105,0,10530,811,7,123,212,62,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,507066.2309,4057532.882,25N,Azores Summer Time,2015-05-23T00:03:59Z
1279490840,TRUE,2015-05-23T00:52:07Z,-33.05032,36.8683,,0,-127,401677487.9,581,774,58,36.8683,27.57282,B,-33.05032,-79.07075,2,0,3,87,165,2972,113,7,124,212,63,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,495515.014,4080263.805,25N,Azores Summer Time,2015-05-23T00:52:07Z
1279490841,TRUE,2015-05-23T04:13:00Z,-33.05089,36.86848,,0,-131,401677468.1,524,1343,8,36.86848,36.86848,B,-33.05089,-33.05089,2,0,3,88,161,887,310,7,126,212,66,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,495464.221,4080283.8,25N,Azores Summer Time,2015-05-23T04:13:00Z
1279490842,TRUE,2015-05-23T05:55:29Z,-33.23685,37.07802,,0,-133,401677481.4,4828,507,68,37.07802,43.60962,B,-33.23685,-65.56196,2,0,3,109,258,16072,1450,7,125,212,64,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,478947.5534,4103553.674,25N,Azores Summer Time,2015-05-23T05:55:29Z
1279490843,TRUE,2015-05-23T06:58:41Z,-33.25522,37.11636,,0,-122,401677480.4,613,283,8,37.11636,37.11636,A,-33.25522,-33.25522,3,0,3,74,335,727,516,7,125,212,61,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,477326.1581,4107811.164,25N,Azores Summer Time,2015-05-23T06:58:41Z
1279490844,TRUE,2015-05-23T07:08:10Z,-33.2571,37.11783,,0,-121,401677481.4,1121,369,0,37.11783,37.11783,B,-33.2571,-33.2571,1,0,3,82,0,1353,928,7,124,212,67,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,477159.5794,4107974.69,25N,Azores Summer Time,2015-05-23T07:08:10Z
1279490845,TRUE,2015-05-23T08:03:36Z,-33.26717,37.1257,,0,-130,401677481.4,1594,744,8,37.1257,37.1257,B,-33.26717,-33.26717,1,0,3,106,0,2071,1226,7,127,212,64,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,476267.4293,4108850.225,25N,Azores Summer Time,2015-05-23T08:03:36Z
1279490846,TRUE,2015-05-23T08:47:02Z,-33.27077,37.12851,,0,-128,401677480,3336,1911,8,37.12851,37.12851,B,-33.27077,-33.27077,1,0,2,126,0,10329,1077,7,129,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,475948.5318,4109162.861,25N,Azores Summer Time,2015-05-23T08:47:02Z
1279490847,TRUE,2015-05-23T08:47:02Z,-33.26968,37.12771,,0,-125,401677489.1,754,2113,0,37.12771,37.12771,B,-33.26968,-33.26968,1,0,3,126,0,2608,218,7,129,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,476045.1004,4109073.837,25N,Azores Summer Time,2015-05-23T08:47:02Z
1279490848,TRUE,2015-05-23T11:36:52Z,-33.31276,37.1491,,0,-127,401677485.7,7242,2289,8,37.1491,37.1491,B,-33.31276,-33.31276,2,0,3,125,43,17924,2926,7,130,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,472226.2384,4111458.504,25N,Azores Summer Time,2015-05-23T11:36:52Z
1279490849,TRUE,2015-05-23T12:23:54Z,-33.30197,37.1389,,0,-130,401677493,15643,4944,8,37.1389,37.1389,B,-33.30197,-33.30197,1,0,3,126,0,84294,2903,7,125,212,69,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,473180.8151,4110323.849,25N,Azores Summer Time,2015-05-23T12:23:54Z
1279490850,TRUE,2015-05-23T15:44:15Z,-33.30638,37.13754,,0,-130,401677487.2,367,978,8,37.13754,37.13754,A,-33.30638,-33.30638,3,0,3,86,502,3515,38,7,122,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,472788.6569,4110174.231,25N,Azores Summer Time,2015-05-23T15:44:15Z
1279490851,TRUE,2015-05-23T17:28:28Z,-33.3211,37.14542,,0,-133,401677484.1,465,1263,8,37.14542,37.14542,B,-33.3211,-33.3211,1,0,3,86,0,1116,193,7,123,212,66,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,471484.2448,4111052.732,25N,Azores Summer Time,2015-05-23T17:28:28Z
1279490852,TRUE,2015-05-23T18:25:32Z,-33.32308,37.14661,,0,-137,401677487.2,780,2174,8,37.14661,37.14661,B,-33.32308,-33.32308,1,0,3,110,0,1975,307,7,122,211,68,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,471308.857,4111185.343,25N,Azores Summer Time,2015-05-23T18:25:32Z
1279490853,TRUE,2015-05-23T19:21:53Z,-33.33289,37.1592,,0,-126,401677483.9,1722,928,0,37.1592,37.1592,B,-33.33289,-33.33289,2,0,3,57,58,1918,1545,7,122,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,470442.5775,4112585.047,25N,Azores Summer Time,2015-05-23T19:21:53Z
1279490854,TRUE,2015-05-23T19:21:53Z,-33.33631,37.14529,,0,-130,401677484.5,2032,1079,8,37.14529,37.14529,A,-33.33631,-33.33631,3,0,3,29,696,2987,1382,7,120,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,470133.4432,4111042.99,25N,Azores Summer Time,2015-05-23T19:21:53Z
1279490855,TRUE,2015-05-23T20:11:54Z,-33.34162,37.17046,,0,-133,401677474.5,1650,942,8,37.17046,37.17046,A,-33.34162,-33.34162,3,0,3,89,98,2344,1160,7,122,211,67,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,469671.9346,4113836.952,25N,Azores Summer Time,2015-05-23T20:11:54Z
1279490856,TRUE,2015-05-23T20:58:52Z,-33.29865,37.15803,,0,-133,401677486,1483,916,7,37.15803,37.15803,B,-33.29865,-33.29865,2,0,3,53,613,2065,1063,7,121,211,67,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,473482.3587,4112445.13,25N,Azores Summer Time,2015-05-23T20:58:52Z
1279490857,TRUE,2015-05-23T21:09:31Z,-33.32421,37.17167,,0,-133,401677467.7,1867,1688,0,37.17167,37.17167,B,-33.32421,-33.32421,2,0,3,98,51,3809,915,7,120,211,66,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,471218.0091,4113965.76,25N,Azores Summer Time,2015-05-23T21:09:31Z
1279490858,TRUE,2015-05-23T22:46:07Z,-33.30427,37.10575,,0,-118,401677476.7,1088,558,8,37.10575,37.10575,A,-33.30427,-33.30427,3,2,3,60,392,6017,196,8,122,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,472964.7556,4106646.974,25N,Azores Summer Time,2015-05-23T22:46:07Z
1279490859,TRUE,2015-05-23T23:45:23Z,-33.30464,37.09783,,0,-135,401677472.4,2224,815,8,37.09783,37.09783,B,-33.30464,-33.30464,1,0,3,67,0,4030,1227,8,123,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,472929.062,4105768.47,25N,Azores Summer Time,2015-05-23T23:45:23Z
1279490860,TRUE,2015-05-24T00:29:27Z,-33.30828,37.08617,,0,-124,401677480.6,1241,783,7,37.08617,37.08617,B,-33.30828,-33.30828,2,0,3,118,360,4635,332,8,120,212,63,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,472601.4058,4104476.006,25N,Azores Summer Time,2015-05-24T00:29:27Z
1279490861,TRUE,2015-05-24T05:50:32Z,-33.28974,37.12305,,0,-133,401677471.1,2359,1284,8,37.12305,37.12305,B,-33.28974,-33.28974,2,0,3,112,120,9749,570,8,122,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,474261.6463,4108562.126,25N,Azores Summer Time,2015-05-24T05:50:32Z
1279490862,TRUE,2015-05-24T06:44:10Z,-33.29133,37.11791,,0,-129,401677490,1778,1368,7,37.11791,37.11791,B,-33.29133,-33.29133,1,0,3,111,0,4918,642,8,123,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,474118.6524,4107992.347,25N,Azores Summer Time,2015-05-24T06:44:10Z
1279490863,TRUE,2015-05-24T06:44:39Z,-33.29974,37.12853,,0,-128,401677473.6,2219,1436,0,37.12853,37.12853,B,-33.29974,-33.29974,2,0,3,114,56,3443,1429,8,123,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,473375.2378,4109172.813,25N,Azores Summer Time,2015-05-24T06:44:39Z
1279490864,TRUE,2015-05-24T08:13:27Z,-33.30108,37.118,,0,-129,401677483.1,2154,1625,8,37.118,37.118,B,-33.30108,-33.30108,1,0,3,111,0,3319,1397,8,125,212,64,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,473252.5056,4108005.034,25N,Azores Summer Time,2015-05-24T08:13:27Z
1279490865,TRUE,2015-05-24T08:26:14Z,-33.2984,37.1261,,0,-126,401677486.8,1223,1301,0,37.1261,37.1261,B,-33.2984,-33.2984,2,0,3,106,232,9637,155,8,125,212,65,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,473493.4178,4108902.864,25N,Azores Summer Time,2015-05-24T08:26:14Z
1279490866,TRUE,2015-05-24T09:21:14Z,-33.30032,37.12664,,0,-124,401677493,313,832,8,37.12664,37.12664,B,-33.30032,-33.30032,2,0,3,90,97,745,131,8,129,212,67,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,473323.0552,4108963.307,25N,Azores Summer Time,2015-05-24T09:21:14Z
1279490867,TRUE,2015-05-24T11:12:49Z,-33.30828,37.1196,,0,-132,401677490.7,474,1302,8,37.1196,37.1196,B,-33.30828,-33.30828,1,0,3,81,0,844,266,8,117,211,69,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,472613.4431,4108184.584,25N,Azores Summer Time,2015-05-24T11:12:49Z
1279490868,TRUE,2015-05-24T12:47:02Z,-33.30629,37.12178,,0,-121,401677491.4,476,1306,8,37.12178,37.12178,B,-33.30629,-33.30629,2,0,3,103,53,682,331,8,114,211,69,,,argos-doppler-shift,Balaenoptera musculus,60782,60782,Azores Great Whales Satellite Telemetry Program ,472791.0087,4108425.852,25N,Azores Summer Time,2015-05-24T12:47:02Z
